run,condition_label,target_rpm,actual_speed_mean_rpm,rotating_frequency_hz,window_start_s,window_end_s,duration_s,channel,sensor_id,position,direction,mounting,acc_rms_g,acc_mean_abs_g,acc_peak_abs_g,acc_peak_to_peak_g,acc_crest_factor,acc_kurtosis,acc_dominant_10_1000_hz,acc_dominant_10_1000_amp_g,acc_dominant_overall_hz,acc_dominant_overall_amp_g,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_rolloff_85_hz,acc_one_x_amp_g,acc_one_x_frequency_hz,acc_two_x_amp_g,acc_two_x_frequency_hz,acc_three_x_amp_g,acc_three_x_frequency_hz,acc_one_x_energy_ratio,acc_two_x_energy_ratio,acc_three_x_energy_ratio,acc_one_to_three_x_energy_ratio,acc_spectrum_energy_total,acc_band_0_10_ratio,acc_band_10_100_ratio,acc_band_100_1000_ratio,acc_band_1000_5000_ratio,acc_band_5000_12800_ratio,acc_band_0_10_energy,acc_band_10_100_energy,acc_band_100_1000_energy,acc_band_1000_5000_energy,acc_band_5000_12800_energy,vel_rms_mm_s,vel_mean_abs_mm_s,vel_peak_abs_mm_s,vel_peak_to_peak_mm_s,vel_crest_factor,vel_kurtosis,vel_dominant_10_1000_hz,vel_dominant_10_1000_amp_mm_s,vel_dominant_overall_hz,vel_dominant_overall_amp_mm_s,vel_spectral_centroid_hz,vel_spectral_bandwidth_hz,vel_spectral_rolloff_85_hz,vel_one_x_amp_mm_s,vel_one_x_frequency_hz,vel_two_x_amp_mm_s,vel_two_x_frequency_hz,vel_three_x_amp_mm_s,vel_three_x_frequency_hz,vel_one_x_energy_ratio,vel_two_x_energy_ratio,vel_three_x_energy_ratio,vel_one_to_three_x_energy_ratio,vel_spectrum_energy_total,vel_band_0_10_ratio,vel_band_10_100_ratio,vel_band_100_1000_ratio,vel_band_1000_5000_ratio,vel_band_5000_12800_ratio,vel_band_0_10_energy,vel_band_10_100_energy,vel_band_100_1000_energy,vel_band_1000_5000_energy,vel_band_5000_12800_energy
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,594.719000000001,654.719000000001,60.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,0.05738990939653217,0.04623194611532495,0.25583276744000005,0.49039364448000006,4.457800511102723,2.778974844854684,100.0,0.0057830863007827405,7080.966666666666,0.019026923609202624,6556.214120495211,1748.1503357705808,7280.983333333334,0.0057830863007827405,100.0,0.00028666928042889525,200.0,0.0008136792447226725,300.0,0.0053234108639976145,1.2767194100102395e-05,0.00010345524228122663,0.005439633300378944,0.009921484678259722,9.663429740924072e-05,0.0010276410088418003,0.007668791564016573,0.05394383599889838,0.9372659348142471,9.58755701140175e-07,1.0195724523975285e-05,7.608579800315784e-05,0.0005352029423496256,0.009299069611714329,0.06452043236004773,0.0575824246577603,0.14513801392010903,0.2877039506163076,2.2494891712781087,1.6604746179721444,100.0,0.0902617043564088,100.0,0.0902617043564088,105.11667561132695,65.5056183283322,100.01666666666667,0.0902617043564088,100.0,0.0022371554009318183,200.0,0.0042332758389863525,300.0,0.9568839886577221,0.000573742666463417,0.0020663191922982156,0.9595240505164837,0.013445547192085317,0.001146747965594823,0.20659158914973832,0.7922616628846664,5.78130356962119e-22,1.7326821158420006e-30,1.541865388883302e-05,0.0027777369614007076,0.01065239157679577,7.7732789977113e-24,2.3296859157435854e-32
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,595.7029999999977,655.7029999999977,60.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,0.0915931389180533,0.07412207929383352,0.4680792047200001,0.8471374405200001,5.110417769815509,2.753226208681839,774.2666666666667,0.01918597860685922,4202.883333333333,0.06308509850462797,4346.919012088134,1364.6932451221337,5228.616666666667,0.0020169283403611324,100.0,0.000555331384790341,200.0,0.00347627878519201,300.0,0.00024414596510920336,1.8703882550817682e-05,0.0007445242076335758,0.0010073740552935966,0.025127721973440913,0.00012234360989505342,5.114319154515445e-05,0.028328390380852726,0.6618260294462796,0.3096723460435494,3.0742162146700173e-06,1.285111897981075e-06,0.0007118279174451652,0.016630180462712432,0.007781360614245493,0.04100168447053265,0.033558637003847404,0.16201818228633116,0.3192570656341495,3.951500636584124,2.589636141908628,774.2666666666667,0.038675520068301134,774.2666666666667,0.038675520068301134,488.0015267141517,322.1597909577166,774.2666666666667,0.03148001801242627,100.0,0.004333778708496312,200.0,0.01808580646824101,300.0,0.2952413686768173,0.005654585903129299,0.10003811188136295,0.4009340664613095,0.005061894809708855,0.003002507910830197,0.09880081906833084,0.898196673020839,4.94419939819617e-22,6.660682429346616e-30,1.519837920994115e-05,0.0005001193532369675,0.004546577077261946,2.5027017271894835e-24,3.3715673818228604e-32
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,595.7029999999977,655.7029999999977,60.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,0.05739149549904708,0.04607370995985517,0.30173163492,0.5749356224,5.2574276431777225,2.859210848290847,774.2666666666667,0.00588847205902324,4202.883333333333,0.028378914260150493,4595.93171746661,1374.0999243207566,5228.616666666667,0.0007296300074313848,100.0,0.00035925013903875125,200.0,0.000890489817464607,300.0,8.064248287060275e-05,1.9686388594296668e-05,0.00012341580112287974,0.00022374467258777915,0.009948972964990277,5.383556604477538e-05,2.6792741277980398e-05,0.011742253261788342,0.5136952491368196,0.4744819104839601,5.356085911344188e-07,2.6656025863260604e-07,0.00011682336024960112,0.005110740145906164,0.004720607699781856,0.01801808307088415,0.014392258158181043,0.08811691857147377,0.17166987676041023,4.890471323992506,2.995853222270021,774.2666666666667,0.011870111936524846,774.2666666666667,0.011870111936524846,411.3967967216889,332.9475443112336,774.2666666666667,0.011387992459126988,100.0,0.002803570126884413,200.0,0.0046328927117572005,300.0,0.19925434903568956,0.012160492650646204,0.033882358799197196,0.24529720048553297,0.000980893857980315,0.009155646573793157,0.25682096502174573,0.7340233884044611,5.149117353966847e-21,2.056315119199168e-31,8.980717490072223e-06,0.0002519141071904077,0.0007199990332998351,5.0507375865259324e-24,2.017026870494523e-34
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,595.7029999999977,655.7029999999977,60.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,0.04724962715506505,0.038052704870789586,0.21940882280000001,0.4097998728,4.643609611562403,2.827535774583978,774.2666666666667,0.004110002888309361,7080.066666666667,0.021730564844268507,6776.3743712999385,2125.5644535203014,8105.783333333333,0.003417068894726914,100.0,0.0002623586474838738,200.0,0.001278262263592617,300.0,0.002619786370095422,1.5568158484027982e-05,0.0003768456609642404,0.0030122001895436902,0.0067159253141178925,3.3884913089764425e-05,0.0005173819056057568,0.00947921176529654,0.06218448742430519,0.9277853004069873,2.2756854558623366e-07,3.474698236924256e-06,6.366167825243918e-05,0.000417626373238337,0.0062309367850697595,0.04019870845151701,0.034047781882654636,0.1458363824050186,0.28897034466114324,3.6278872636146855,2.032216756047122,100.0,0.05333326814914119,100.0,0.05333326814914119,123.01247556424718,129.6126181879376,100.01666666666667,0.05333326814914119,100.0,0.002047434192231527,200.0,0.0066503311473255985,300.0,0.8879909658473837,0.0013192303524429557,0.014192699891034522,0.9035028960908611,0.004826708902974339,0.004440607859785542,0.22167410726292405,0.7738852848772902,1.920325548241672e-21,1.386617011640858e-31,2.1433521491444702e-05,0.0010699563870848442,0.0037353189943980496,9.268852420307157e-24,6.692796675102602e-34
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,594.2659999999996,654.2659999999996,60.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,0.09233180644803786,0.07398573361368851,0.7052742715,1.3037736349800002,7.63847582573738,2.915526037200735,774.15,0.013640406431744323,5229.2,0.030253212686645246,4990.856901038809,1605.6849201364178,6112.033333333333,0.00104375135975041,100.0,0.00026929037866466505,200.0,0.0006907221830448064,300.0,9.579436940121528e-05,4.612503982947117e-06,3.0675724828895825e-05,0.00013108259821305822,0.02416902348867183,1.5176326195555125e-06,3.555116903008578e-05,0.020450437227005038,0.2992453163364564,0.6802671781647421,3.667969842921174e-08,8.592370393378856e-07,0.0004942670976930936,0.007232467079410847,0.016441393407636156,0.03212975801467433,0.02613561807555707,0.14756338213326856,0.2931100708470573,4.592732446533624,2.639079892832087,774.15,0.027500878515639232,774.15,0.027500878515639232,515.6710042832959,334.0664511226369,774.15,0.016290912197104244,100.0,0.002101531068606333,200.0,0.003593575027860655,300.0,0.17755524784615337,0.0021377273005945014,0.006318676142527083,0.18601165128927497,0.003175952659252937,0.007031613872294807,0.1961871444805957,0.7967812416471095,1.106925049208846e-20,9.654146876823593e-30,2.2332072776554533e-05,0.0006230810832243881,0.0025305395032519944,3.5155415536285226e-23,3.0661113446266327e-32
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,594.2659999999996,654.2659999999996,60.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,0.07289095146294858,0.05922341568081979,0.48304622212,0.89365152632,6.626971008404777,2.66211521358491,774.15,0.005951452081080842,5229.2,0.0406534487232498,4855.589523412934,1304.6986647845706,5229.25,0.00017169068400159967,100.05,0.00036646616720726683,200.0,0.0005915803354679897,300.0,8.638973001695588e-06,1.3460243950087114e-05,3.5587724317908254e-05,5.768694126969095e-05,0.015203813512222275,5.737252432450841e-06,1.0054648229224164e-05,0.011879457736061168,0.26122653716012517,0.7268782155017847,8.722811605552622e-08,1.5286899660812013e-07,0.00018061306004540022,0.003971639555426145,0.011051320834586048,0.018284537761209214,0.014797560005088726,0.08253598738192965,0.16212808566937065,4.513977244589162,2.7292855056110903,774.15,0.011998920777122278,774.15,0.011998920777122278,559.0821365303025,337.72450451707954,800.0,0.002678322463313146,100.05,0.0028598843178358796,200.0,0.003077775798891941,300.0,0.033456947243810764,0.013039362504977099,0.015322212836967969,0.061818522585755833,0.0009558235151023321,0.008468485425292983,0.22081401603148615,0.7707174985432208,1.6717316885798562e-19,5.716419055309687e-30,8.094377506796406e-06,0.0002110592289870778,0.0007366699086084578,1.5978804588863552e-22,5.4638877552440577e-33
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,594.2659999999996,654.2659999999996,60.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,0.06334662640233833,0.050840776167569476,0.26992783376,0.5339474604000001,4.261124058060905,2.831723397191168,925.5,0.004517070276081911,5229.2,0.029517957110943686,6039.422278336862,1270.8975945135248,7080.883333333333,0.0017472229288140455,100.0,0.00029888689372198216,200.0,0.00037607522377057436,300.0,0.0005195055586936964,1.1634861727079136e-05,1.8524639022241844e-05,0.0005496650594430174,0.011866130625253051,6.593619374906332e-06,0.00014016221935564917,0.006480411010589809,0.03160555256866196,0.9617673303226769,7.824074879583791e-08,1.6631832035995045e-06,7.689740355698681e-05,0.00037503561526304496,0.011412456772709785,0.024979077791708545,0.02054458325917307,0.11248742894856657,0.1998105247188027,4.503265888619203,2.4679422531727058,100.0,0.027270761696011978,100.0,0.027270761696011978,163.4269657479499,223.48002843072396,100.06666666666666,0.027270761696011978,100.0,0.0023325006763067068,200.0,0.001956582305173383,300.0,0.7265812008508581,0.004068739297217254,0.00287916830602591,0.7335291084541012,0.002066515807295005,0.012284621446516169,0.3108768515958809,0.6768385269576027,3.519845603314833e-20,7.076622122093625e-30,2.538636440586089e-05,0.0006424319279449912,0.0013986975149441522,7.273816578487925e-23,1.462395147756e-32
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,535.3129999999983,595.3129999999983,60.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,0.08176258951063668,0.06472877043145882,0.61145293972,1.0975594969800002,7.4783949894401855,3.215664129625828,774.1833333333333,0.015711522016306316,4203.233333333334,0.03910518617717931,4609.151811160606,1618.0333755184895,6054.85,0.0033434537074487768,100.0,0.0006023338552054196,200.0,0.0019419360094737122,300.0,0.0008489292248795842,2.7507485941495565e-05,0.0002919742655304382,0.001168410976351518,0.020052055814453726,3.7875658658172476e-06,0.00017932005200386634,0.03299607735588498,0.5090829960804973,0.4577378230734235,7.59484821422872e-08,3.5957356914322724e-06,0.0006616391847982383,0.010208160651595459,0.009178584376654832,0.0500724478863927,0.04139761066263172,0.15508024970351333,0.30900489902597805,3.097117401876746,2.324385062052165,100.0,0.05218396818263178,100.0,0.05218396818263178,336.59025663054547,321.1042921530891,774.1833333333333,0.05218396818263178,100.0,0.004700583231029075,200.0,0.01010318339491832,300.0,0.5558660809123231,0.00450281885169627,0.021242020404087122,0.5816109201681066,0.00746026360150334,0.001732798879965472,0.1651349666046531,0.8331322345153817,1.9291016056442116e-21,2.943811327348979e-31,1.2927136412932167e-05,0.001231950380696163,0.006215386084394247,1.4391606492189163e-23,2.1961608495114823e-33
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,535.3129999999983,595.3129999999983,60.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,0.07595730071626458,0.061748202616327755,0.328013709,0.6286772172399999,4.318396071304349,2.6567844433668495,774.1833333333333,0.005156013517492537,5229.033333333333,0.06492519021497575,4702.558337217068,1166.8200898709988,5229.05,0.0013820460542543888,100.0,0.00035865473499974924,200.0,0.0007554162962114244,300.0,0.00016667037689130276,1.1415924636365055e-05,5.116589289107275e-05,0.0002292521944187406,0.017260250980902166,1.7680033513451197e-05,3.5353972116268124e-05,0.00786933518507356,0.3958170542596982,0.596260622755271,3.051618157929292e-07,6.102184318986047e-07,0.00013582670034721384,0.006831901699043762,0.010291607998785004,0.022198562763839334,0.018184751612229325,0.08198851493979285,0.16239716825084188,3.693415461714,2.5325202237939806,100.0,0.021570692877973797,100.0,0.021570692877973797,337.0003843575369,324.2198867576988,774.1833333333333,0.021570692877973797,100.0,0.0027989242294337554,200.0,0.003930154791720612,300.0,0.48192354706957774,0.008252182981961368,0.01643821922985545,0.5066139492813946,0.001454184814625317,0.006193930264301615,0.19204620102535577,0.8017598687103425,1.527166948548667e-21,9.691351680123237e-30,9.007119333195584e-06,0.0002792706692375533,0.0011659070260545679,2.220782985977154e-24,1.4093016446428763e-32
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,535.3129999999983,595.3129999999983,60.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,0.06171787920598242,0.049961925552493125,0.24061730320000002,0.47859794640000003,3.8986644760903673,2.7018778128277474,100.0,0.005678435632877036,7080.65,0.04583920706113328,6639.939895570572,1695.7086208545134,7280.65,0.005678435632877036,100.0,0.00027657864554788824,200.0,0.000755410010904931,300.0,0.004261745369161633,1.0153841072818548e-05,7.766698701370948e-05,0.0043495661972481605,0.01140971146225705,9.86069179905411e-06,0.0008083203762540585,0.007618049816241485,0.042394423029023104,0.9491693946621698,1.1250764824545178e-07,9.222702262121862e-06,8.691975030841568e-05,0.00048370813437001914,0.010829748921900544,0.06578948829514322,0.05875968502895371,0.15121962553095533,0.2931119360161645,2.298537797597049,1.6451318111476216,100.0,0.08862792975409724,100.0,0.08862792975409724,107.54961933239022,79.58721474326163,100.01666666666667,0.08862792975409724,100.0,0.002158402973893856,200.0,0.003930122449800371,300.0,0.9444577689353267,0.0005625564111649433,0.0019124346350128027,0.9469327599815045,0.012542131103745963,0.001622027907865947,0.2063798684829056,0.7919981036092281,6.660339535859769e-22,5.582223682618395e-30,2.0343686674389484e-05,0.0025884433676864513,0.009933344049385118,8.353485165421576e-24,7.001298127783551e-32
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,604.844000000001,664.844000000001,60.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,0.08525229354418534,0.06781653098541013,0.55309677907,1.1050881433200002,6.487764212271144,3.0736401571587404,786.85,0.006622410343075066,2037.7833333333333,0.04689590797696426,3899.374348817422,1958.4244655906589,5982.333333333333,0.003473099627869195,116.66666666666667,0.0008534437900779765,233.33333333333334,0.0037035778134441597,350.0,0.0008496152866656852,5.204790423820428e-05,0.0010044954766113454,0.0019061586675152352,0.021378902389493908,3.1864756753935004e-06,3.902748654787895e-05,0.0070917592739179304,0.7501821315145037,0.24268401322334537,6.812335243073432e-08,8.343648254143905e-07,0.00015161402928687962,0.016038070563991057,0.00518831783019255,0.04331873744557157,0.0341229147831611,0.4303598555743188,0.8460291459774762,9.934727578684637,6.176652320914014,116.66666666666667,0.04646382472628528,116.66666666666667,0.04646382472628528,195.21216704552893,198.80331741232743,350.0,0.04646382472628528,116.66666666666667,0.005708771088355253,233.33333333333334,0.016515736856814085,350.0,0.6834928836442943,0.010467788401802179,0.08978777758944576,0.7837484496355422,0.00475629906087174,0.0018026654158206684,0.10718846704272587,0.8910088675414534,1.2892876931125208e-23,3.621030070808762e-31,8.57401582433381e-06,0.0005098204051315985,0.004237904639915808,6.132237843944575e-26,1.7222701925176046e-33
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,604.844000000001,664.844000000001,60.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,0.04980438617609127,0.03968299047779372,0.43020753976,0.79920566076,8.637944823552955,3.0367881528517016,116.66666666666667,0.014294522928580293,4199.966666666666,0.014680443180069032,3951.780171087447,1866.5655890964172,6100.85,0.014294522928580293,116.66666666666667,0.0002956379605836465,233.33333333333334,0.0014032814076015547,350.0,0.04202619738132836,1.8218591173425677e-05,0.00042055641558438363,0.04246497238808617,0.007328075000439362,4.231861100293604e-05,2.2626647147520894e-05,0.0530451467688217,0.7116549765489949,0.23523526896545177,3.101139553439337e-07,1.6580976730551047e-07,0.0003887188139312391,0.00521506104258695,0.0017238216937273563,0.13719911827145426,0.12149594782221171,0.3888380853552041,0.7729230822426796,2.8341150457386433,1.624554810874911,116.66666666666667,0.1912350105300475,116.66666666666667,0.1912350105300475,120.62507728521155,46.905658252727235,116.66666666666667,0.1912350105300475,116.66666666666667,0.001977552449954764,233.33333333333334,0.006257793928533121,350.0,0.9870011887532808,0.00010696765820633053,0.0010974363473495985,0.9882055927588368,0.05584545108355657,0.00023435170287479308,0.003275950137104625,0.9964896981600205,8.43130642665101e-25,6.504081998413766e-30,1.308747655924244e-05,0.00018294691313384677,0.055649416693863474,4.708501106200151e-26,3.632233930858568e-31
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,604.844000000001,664.844000000001,60.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,0.0851760681303158,0.0716679053224577,0.30132794368,0.56635818408,3.5377066621457676,2.243113664050522,116.66666666666667,0.02728761871062614,7064.416666666667,0.08254568913674826,6626.449783484752,1787.8516077873608,7064.45,0.02728761871062614,116.66666666666667,0.0004804393357888252,233.33333333333334,0.0012399180319474015,350.0,0.05160834677083529,1.620491268963929e-05,0.00011054240239948591,0.051735094085924416,0.021744731408621466,5.165282703314049e-06,6.401864230393105e-05,0.05239274753985131,0.024980119687692055,0.9225579925105688,1.123176850331622e-07,1.3920681820435925e-06,0.0011392662230137799,0.0005431859931640809,0.020060775756019333,0.25986267188708145,0.23310544858160556,0.6980982908580309,1.385410154947977,2.6864123492171923,1.537579287228166,116.66666666666667,0.36505926460270194,116.66666666666667,0.36505926460270194,116.73705115899821,12.035825436380623,116.66666666666667,0.36505926460270194,116.66666666666667,0.003213707212319143,233.33333333333334,0.0055292909671142455,350.0,0.9959239859126083,7.817952513393057e-05,0.0002370241598810758,0.9962391895976233,0.20167091857699362,0.00011402618969062841,0.0031783135519381166,0.9967076602583711,6.602821917081596e-25,6.95495787464043e-30,2.2995766416743552e-05,0.0006409734135450673,0.2010069493970318,1.3315971612181515e-25,1.4026127432430309e-30
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,615.719000000001,675.719000000001,60.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,0.10112982776588784,0.08134281784946766,0.47760898234000004,0.9135225303300001,4.7227310961672835,2.8286986249257398,795.1,0.003670045161139657,2869.0333333333333,0.05295474116758682,3774.3836036510347,1473.4233921040156,4820.6,0.0013838190702227448,133.33333333333334,0.0012992309240549692,266.6666666666667,0.002527046419120959,400.0,9.483565314966822e-05,8.545462694574932e-05,0.00033272839154310107,0.0005130186716385185,0.030440256150868227,7.260354996103328e-06,2.6932410158117254e-05,0.001942276353202265,0.851617839260595,0.14640575680628104,2.210070658276212e-07,8.198294639733347e-07,5.912338970725115e-05,0.025923465169741436,0.004456628739144914,0.021773468450408905,0.01763340238250953,0.12398100172414797,0.21894819445025632,5.694131920530999,2.720432475423194,133.33333333333334,0.016198882437618408,133.33333333333334,0.016198882437618408,225.10431534462444,226.56802083151834,400.0,0.016198882437618408,133.33333333333334,0.007604352477208959,266.6666666666667,0.009860473651905703,400.0,0.2850597833731093,0.06421558383313833,0.11112503975418268,0.4604004069604303,0.0013876993068935532,0.008555728651121995,0.35706809686869234,0.6343761744801858,4.4041732618735434e-24,4.820751535744932e-31,1.1872778719131307e-05,0.0004955031505384845,0.0008803233776359376,6.111668182941035e-27,6.689753564859274e-34
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,615.719000000001,675.719000000001,60.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,0.06702067684602837,0.05379573163701096,0.42956646628,0.7617652966399999,6.409461773519167,2.8779534744873314,133.33333333333334,0.008429592942640729,2329.0833333333335,0.052326036687499675,3533.0616305364515,1611.9546588015112,5163.0,0.008429592942640729,133.33333333333334,0.0029288715948681274,266.6666666666667,0.002663393162026749,400.0,0.00726634075553519,0.0008933712859535351,0.0007609046279749145,0.008920616669463638,0.01475907947238797,1.4147356680287889e-05,1.208945117035221e-05,0.011585547445497207,0.8163443296927259,0.17204407592222862,2.088019615685878e-07,1.7842917060078202e-07,0.00017099201547921472,0.012048490838768227,0.002539212189289722,0.07258349616273103,0.06376306263427504,0.2525579229441042,0.484311962187451,3.4795502599912433,1.7451641121469632,133.33333333333334,0.09867620165064662,133.33333333333334,0.09867620165064662,146.19908420662262,70.03040352821802,133.35,0.09867620165064662,133.33333333333334,0.01714257753566835,266.6666666666667,0.010392495389067644,400.0,0.9325423532849372,0.02866321153080666,0.010850268624289556,0.9720558334400333,0.015758617115961906,0.0005349891494871784,0.011560939936033186,0.9879040709144798,7.08734129216145e-24,4.525763686647195e-31,8.430689167962553e-06,0.0001821844259525801,0.015568002000841366,1.11686697793319e-25,7.131977709519734e-33
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,615.719000000001,675.719000000001,60.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,0.04914299841972059,0.03925277688469167,0.24473236904,0.48328816968,4.980004820824921,2.9863440084857023,133.33333333333334,0.014598608466208163,2329.0833333333335,0.01901132244258922,6198.058224439918,2456.9640271282783,7940.416666666667,0.014598608466208163,133.33333333333334,0.005201490663404793,266.6666666666667,0.0015526930896458215,400.0,0.043344993303443734,0.005606452095784386,0.0005151785250831247,0.04946662392431125,0.007419614478685065,3.313247053963804e-05,0.00018733421182247793,0.05088857627971598,0.13903855489671818,0.809852482974717,2.458301581305048e-07,1.3899476303911122e-06,0.00037757361736465004,0.0010316124750071386,0.006008793208278261,0.12435713599461669,0.11229939276335718,0.34941771978514397,0.6834791735039252,2.8097922727994473,1.5743611608086028,133.33333333333334,0.17089024793900354,133.33333333333334,0.17089024793900354,137.30351538572762,32.33683099957945,133.35,0.17089024793900354,133.33333333333334,0.030444134706977682,266.6666666666667,0.0060585708708109165,400.0,0.9519677215963253,0.03078303737391904,0.0012571832027688519,0.9840079421730131,0.04629239940145978,0.0005985979260699185,0.013709032615658598,0.9856923694582713,2.8399342661662808e-25,6.59587420647159e-31,2.7710534274514164e-05,0.0006346240132517067,0.045630064853933554,1.3146737132326106e-26,3.0533884316776943e-32
