run,condition_label,target_rpm,actual_speed_mean_rpm,rotating_frequency_hz,channel,sensor_id,position,direction,signal_type,unit,band_label,low_hz,high_hz,energy,energy_ratio
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.0932091584420763e-32,8.81392371552881e-31
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,3.9594691510555203e-07,2.87382788958874e-05
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,1.1179477637279012e-06,8.114192433215792e-05
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.00010321529449117296,0.007491483848580403
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.0046603900283974,0.33825642602618444
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.009012564799177602,0.6541422369637033
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,1.0265252891191397e-05,0.006307165146444861
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.0004264968991684842,0.2620477455368436
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0011907920109984422,0.7316450893167114
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,2.0929632528781366e-24,1.285956129991724e-21
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,2.9811001250010196e-33,1.8316441889710358e-30
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,1.004683066755464e-07,9.892381928834675e-06
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,2.4139677748657825e-05,0.0023768581339774675
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.000107658839373332,0.01060038127780332
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.0003958843005924604,0.03897984180959036
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.009628345769777906,0.9480330349860029
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.4373526659744866e-05,0.0009689633802372132
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.006265042588142169,0.2490651815915703
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.01886481278265955,0.7499658550281918
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,8.557029816408406e-24,3.4018255345016625e-22
run_20260707_6000rpm_10min_reset,振动传感器重新放置,6000.0,5999.998520286396,99.99997533810661,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,3.396260074946581e-32,1.3501745924278066e-30
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,0-10 Hz,0.0,10.0,8.239766984831446e-07,3.52356779296187e-05
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,10-100 Hz,10.0,100.0,3.6283701042723315e-06,0.00015515982507630606
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.0005747348794747872,0.024577361405209792
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.007501077793855904,0.3207682471553874
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.015304495223238375,0.6544654303381937
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,0-10 Hz,0.0,10.0,3.7461844395106915e-05,0.005011823201274999
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0014019811309825946,0.18756368442249188
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.006035250941513997,0.8074244923762329
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,6.871227089792942e-24,9.192653460050033e-22
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.8045214996305322e-32,2.414174439374141e-30
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,1.365927272706548e-06,9.217873572794108e-05
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,7.362708127031939e-07,4.968676885254988e-05
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.00010901150012531324,0.007356571950896587
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.0047079723302545715,0.31771452691261187
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.009999222349535843,0.6747911787546579
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,9.803821835526323e-06,0.006561454518733786
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.0003493512535420471,0.2338121193586253
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0011349986686642645,0.7596264261226409
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,3.907448079496127e-24,2.6151579749257147e-21
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.5347079669250295e-33,1.027141934385874e-30
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,9.58755701140175e-07,9.663429740924072e-05
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,1.0195724523975285e-05,0.0010276410088418003
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,7.608579800315784e-05,0.007668791564016573
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.0005352029423496256,0.05394383599889838
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.009299069611714329,0.9372659348142471
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,1.541865388883302e-05,0.001146747965594823
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0027777369614007076,0.20659158914973832
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.01065239157679577,0.7922616628846664
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,7.7732789977113e-24,5.78130356962119e-22
run_20260707_6000rpm_10min_reset_spindle,重新安装刀柄,6000.0,5999.995324371713,99.99992207286188,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,2.3296859157435854e-32,1.7326821158420006e-30
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,0-10 Hz,0.0,10.0,3.0742162146700173e-06,0.00012234360989505342
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,10-100 Hz,10.0,100.0,1.285111897981075e-06,5.114319154515445e-05
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.0007118279174451652,0.028328390380852726
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.016630180462712432,0.6618260294462796
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.007781360614245493,0.3096723460435494
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,0-10 Hz,0.0,10.0,1.519837920994115e-05,0.003002507910830197
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0005001193532369675,0.09880081906833084
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.004546577077261946,0.898196673020839
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,2.5027017271894835e-24,4.94419939819617e-22
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,3.3715673818228604e-32,6.660682429346616e-30
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,5.356085911344188e-07,5.383556604477538e-05
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,2.6656025863260604e-07,2.6792741277980398e-05
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.00011682336024960112,0.011742253261788342
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.005110740145906164,0.5136952491368196
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.004720607699781856,0.4744819104839601
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,8.980717490072223e-06,0.009155646573793157
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.0002519141071904077,0.25682096502174573
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0007199990332998351,0.7340233884044611
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,5.0507375865259324e-24,5.149117353966847e-21
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,2.017026870494523e-34,2.056315119199168e-31
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,2.2756854558623366e-07,3.3884913089764425e-05
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,3.474698236924256e-06,0.0005173819056057568
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,6.366167825243918e-05,0.00947921176529654
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.000417626373238337,0.06218448742430519
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.0062309367850697595,0.9277853004069873
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.1433521491444702e-05,0.004440607859785542
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0010699563870848442,0.22167410726292405
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0037353189943980496,0.7738852848772902
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,9.268852420307157e-24,1.920325548241672e-21
run_20260707_6000rpm_10min_wo,无冷却,6000.0,6000.009734826163,100.00016224710272,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,6.692796675102602e-34,1.386617011640858e-31
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,0-10 Hz,0.0,10.0,3.667969842921174e-08,1.5176326195555125e-06
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,10-100 Hz,10.0,100.0,8.592370393378856e-07,3.555116903008578e-05
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.0004942670976930936,0.020450437227005038
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.007232467079410847,0.2992453163364564
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.016441393407636156,0.6802671781647421
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.2332072776554533e-05,0.007031613872294807
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0006230810832243881,0.1961871444805957
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0025305395032519944,0.7967812416471095
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,3.5155415536285226e-23,1.106925049208846e-20
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,3.0661113446266327e-32,9.654146876823593e-30
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,8.722811605552622e-08,5.737252432450841e-06
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,1.5286899660812013e-07,1.0054648229224164e-05
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.00018061306004540022,0.011879457736061168
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.003971639555426145,0.26122653716012517
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.011051320834586048,0.7268782155017847
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,8.094377506796406e-06,0.008468485425292983
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.0002110592289870778,0.22081401603148615
