run,condition_label,target_rpm,actual_speed_mean_rpm,rotating_frequency_hz,channel,sensor_id,position,direction,signal_type,unit,band_label,low_hz,high_hz,energy,energy_ratio
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0007366699086084578,0.7707174985432208
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,1.5978804588863552e-22,1.6717316885798562e-19
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,5.4638877552440577e-33,5.716419055309687e-30
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,7.824074879583791e-08,6.593619374906332e-06
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,1.6631832035995045e-06,0.00014016221935564917
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,7.689740355698681e-05,0.006480411010589809
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.00037503561526304496,0.03160555256866196
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.011412456772709785,0.9617673303226769
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.538636440586089e-05,0.012284621446516169
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0006424319279449912,0.3108768515958809
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0013986975149441522,0.6768385269576027
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,7.273816578487925e-23,3.519845603314833e-20
run_20260707_6000rpm_10min_wo_load,不加刀柄,6000.0,5999.97530588908,99.99958843148467,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.462395147756e-32,7.076622122093625e-30
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,0-10 Hz,0.0,10.0,7.59484821422872e-08,3.7875658658172476e-06
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,10-100 Hz,10.0,100.0,3.5957356914322724e-06,0.00017932005200386634
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.0006616391847982383,0.03299607735588498
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.010208160651595459,0.5090829960804973
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.009178584376654832,0.4577378230734235
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,0-10 Hz,0.0,10.0,1.2927136412932167e-05,0.001732798879965472
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.001231950380696163,0.1651349666046531
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.006215386084394247,0.8331322345153817
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,1.4391606492189163e-23,1.9291016056442116e-21
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,2.1961608495114823e-33,2.943811327348979e-31
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,3.051618157929292e-07,1.7680033513451197e-05
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,6.102184318986047e-07,3.5353972116268124e-05
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.00013582670034721384,0.00786933518507356
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.006831901699043762,0.3958170542596982
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.010291607998785004,0.596260622755271
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,9.007119333195584e-06,0.006193930264301615
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.0002792706692375533,0.19204620102535577
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0011659070260545679,0.8017598687103425
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,2.220782985977154e-24,1.527166948548667e-21
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.4093016446428763e-32,9.691351680123237e-30
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,1.1250764824545178e-07,9.86069179905411e-06
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,9.222702262121862e-06,0.0008083203762540585
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,8.691975030841568e-05,0.007618049816241485
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.00048370813437001914,0.042394423029023104
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.010829748921900544,0.9491693946621698
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.0343686674389484e-05,0.001622027907865947
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0025884433676864513,0.2063798684829056
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.009933344049385118,0.7919981036092281
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,8.353485165421576e-24,6.660339535859769e-22
run_20260707_6000rpm_9min,标准/默认22℃冷却,6000.0,6000.002,100.00003333333333,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,7.001298127783551e-32,5.582223682618395e-30
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,0-10 Hz,0.0,10.0,6.812335243073432e-08,3.1864756753935004e-06
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,10-100 Hz,10.0,100.0,8.343648254143905e-07,3.902748654787895e-05
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.00015161402928687962,0.0070917592739179304
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.016038070563991057,0.7501821315145037
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.00518831783019255,0.24268401322334537
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,0-10 Hz,0.0,10.0,8.57401582433381e-06,0.0018026654158206684
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0005098204051315985,0.10718846704272587
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.004237904639915808,0.8910088675414534
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,6.132237843944575e-26,1.2892876931125208e-23
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.7222701925176046e-33,3.621030070808762e-31
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,3.101139553439337e-07,4.231861100293604e-05
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,1.6580976730551047e-07,2.2626647147520894e-05
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.0003887188139312391,0.0530451467688217
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.00521506104258695,0.7116549765489949
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.0017238216937273563,0.23523526896545177
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,1.308747655924244e-05,0.00023435170287479308
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.00018294691313384677,0.003275950137104625
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.055649416693863474,0.9964896981600205
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,4.708501106200151e-26,8.43130642665101e-25
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,3.632233930858568e-31,6.504081998413766e-30
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,1.123176850331622e-07,5.165282703314049e-06
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,1.3920681820435925e-06,6.401864230393105e-05
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.0011392662230137799,0.05239274753985131
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.0005431859931640809,0.024980119687692055
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.020060775756019333,0.9225579925105688
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.2995766416743552e-05,0.00011402618969062841
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0006409734135450673,0.0031783135519381166
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.2010069493970318,0.9967076602583711
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,1.3315971612181515e-25,6.602821917081596e-25
run_20260707_7000rpm_10min,7000 rpm,7000.0,6999.997072671444,116.66661787785739,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,1.4026127432430309e-30,6.95495787464043e-30
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,0-10 Hz,0.0,10.0,2.210070658276212e-07,7.260354996103328e-06
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,10-100 Hz,10.0,100.0,8.198294639733347e-07,2.6932410158117254e-05
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,100-1000 Hz,100.0,1000.0,5.912338970725115e-05,0.001942276353202265
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.025923465169741436,0.851617839260595
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.004456628739144914,0.14640575680628104
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,0-10 Hz,0.0,10.0,1.1872778719131307e-05,0.008555728651121995
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0004955031505384845,0.35706809686869234
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.0008803233776359376,0.6343761744801858
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,6.111668182941035e-27,4.4041732618735434e-24
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,6.689753564859274e-34,4.820751535744932e-31
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,0-10 Hz,0.0,10.0,2.088019615685878e-07,1.4147356680287889e-05
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,10-100 Hz,10.0,100.0,1.7842917060078202e-07,1.208945117035221e-05
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,100-1000 Hz,100.0,1000.0,0.00017099201547921472,0.011585547445497207
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.012048490838768227,0.8163443296927259
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.002539212189289722,0.17204407592222862
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,0-10 Hz,0.0,10.0,8.430689167962553e-06,0.0005349891494871784
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,10-100 Hz,10.0,100.0,0.0001821844259525801,0.011560939936033186
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.015568002000841366,0.9879040709144798
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,1.11686697793319e-25,7.08734129216145e-24
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,7.131977709519734e-33,4.525763686647195e-31
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,0-10 Hz,0.0,10.0,2.458301581305048e-07,3.313247053963804e-05
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,10-100 Hz,10.0,100.0,1.3899476303911122e-06,0.00018733421182247793
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,100-1000 Hz,100.0,1000.0,0.00037757361736465004,0.05088857627971598
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,1000-5000 Hz,1000.0,5000.0,0.0010316124750071386,0.13903855489671818
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,acceleration,g,5000-12800 Hz,5000.0,12800.0,0.006008793208278261,0.809852482974717
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,0-10 Hz,0.0,10.0,2.7710534274514164e-05,0.0005985979260699185
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,10-100 Hz,10.0,100.0,0.0006346240132517067,0.013709032615658598
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,100-1000 Hz,100.0,1000.0,0.045630064853933554,0.9856923694582713
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,1000-5000 Hz,1000.0,5000.0,1.3146737132326106e-26,2.8399342661662808e-25
run_20260707_8000rpm_10min,8000 rpm,8000.0,7999.976179310345,133.3329363218391,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,velocity,mm/s,5000-12800 Hz,5000.0,12800.0,3.0533884316776943e-32,6.59587420647159e-31
